Date,PPO,DQN,EW,BH
2024-08-28 04:00:00,0.09648512992744278,0.09648512992744278,0.1328920175229429,0.13167120598244367
2024-08-29 04:00:00,0.09479521143843514,0.09479521143843514,0.1330255677516033,0.13198330684623027
2024-08-30 04:00:00,0.10641507677363225,0.10641507677363225,0.1339395834186392,0.1330304779215567
2024-09-03 04:00:00,0.07529688148257963,0.07529688148257963,0.12397390945343088,0.1225684065939533
2024-09-04 04:00:00,0.07243549866475046,0.07243549866475046,0.1261847120973898,0.12453147805441453
2024-09-05 04:00:00,0.07310911697800775,0.07310911697800775,0.12931535221758478,0.1277000237118924
2024-09-06 04:00:00,0.04570156237836136,0.04570156237836136,0.11653484922130598,0.11480812084638709
2024-09-09 04:00:00,0.05821234758393845,0.05821234758393845,0.12457819710248175,0.1228443636200428
2024-09-10 04:00:00,0.06715018999392171,0.06715018999392171,0.13080406347653842,0.128996292486141
2024-09-11 04:00:00,0.08834400735815204,0.08834400735815204,0.13806274477107824,0.13619471077609485
2024-09-12 04:00:00,0.0978189766694718,0.0978189766694718,0.14575563220805307,0.14433300061012014
2024-09-13 04:00:00,0.10200542282975056,0.10200542282975056,0.1513285192621709,0.1500559588061283
2024-09-16 04:00:00,0.09729951951538238,0.09729951951538238,0.1528552855579052,0.15142015069202452
2024-09-17 04:00:00,0.09755334746923904,0.09755334746923904,0.1504753727382915,0.14902607264666912
2024-09-18 04:00:00,0.09294007195724861,0.09294007195724861,0.1435865778101271,0.14224031488039535
2024-09-19 04:00:00,0.11761402976854263,0.11761402976854263,0.1571441220154682,0.15614153371920497
2024-09-20 04:00:00,0.11541297006973528,0.11541297006973528,0.15848149943935075,0.15781380667549838
2024-09-23 04:00:00,0.11776900252412052,0.11776900252412052,0.15974657443192472,0.15915953564128457
2024-09-24 04:00:00,0.12234483779431998,0.12234483779431998,0.16516641902560084,0.16485657630387732
2024-09-25 04:00:00,0.12303716951472252,0.12303716951472252,0.16248099173611136,0.1622957784064605
2024-09-26 04:00:00,0.13028748857125336,0.13028748857125336,0.16723306042813185,0.1670860490565933
2024-09-27 04:00:00,0.1245397640587254,0.1245397640587254,0.16466816521050928,0.16427510983423135
2024-09-30 04:00:00,0.12707665686533046,0.12707665686533046,0.16315570334679177,0.16269852926163622
2024-10-01 04:00:00,0.11285295692115332,0.11285295692115332,0.16173381737517178,0.16140824739325646
2024-10-02 04:00:00,0.11409776479637689,0.11409776479637689,0.16013539199876128,0.16003744266618442
2024-10-03 04:00:00,0.11318831720284515,0.11318831720284515,0.15697281880532962,0.15710477695522945
2024-10-04 04:00:00,0.12484607522225458,0.12484607522225458,0.15870533490945926,0.15909140507049227
2024-10-07 04:00:00,0.11389777916265026,0.11389777916265026,0.15099090485075004,0.15149764310748656
2024-10-08 04:00:00,0.12853093180189556,0.12853093180189556,0.1557052798419978,0.1559397497819685
2024-10-09 04:00:00,0.13617913833364656,0.13617913833364656,0.15674211647899833,0.15696892803964055
2024-10-10 04:00:00,0.13489330648548664,0.13489330648548664,0.1568702848279708,0.15739402189761278
2024-10-11 04:00:00,0.13630660999352356,0.13630660999352356,0.16053093976791116,0.161460937755564
2024-10-14 04:00:00,0.14451078640401055,0.14451078640401055,0.1645328629322122,0.1653894400281023
2024-10-15 04:00:00,0.1308842950709133,0.1308842950709133,0.1628445949684555,0.16351246382462098
2024-10-16 04:00:00,0.13083691964099756,0.13083691964099756,0.16624142931355515,0.16694595240394794
2024-10-17 04:00:00,0.13136365422352933,0.13136365422352933,0.16412099163242064,0.16539763623157497
2024-10-18 04:00:00,0.1377315996247125,0.1377315996247125,0.16961507835011827,0.17114306618900993
2024-10-21 04:00:00,0.13948586312862452,0.13948586312862452,0.16549669648516377,0.16745795605899638
2024-10-22 04:00:00,0.14043079721740748,0.14043079721740748,0.16861114228665686,0.17083379250653632
2024-10-23 04:00:00,0.12481960021645327,0.12481960021645327,0.15858940198425583,0.16059244027064792
2024-10-24 04:00:00,0.13272362241275235,0.13272362241275235,0.16465881640980956,0.1666800379651069
2024-10-25 04:00:00,0.13863362230570836,0.13863362230570836,0.1653364213656727,0.16753169335282728
2024-10-28 04:00:00,0.1386423334611149,0.1386423334611149,0.16553983629272154,0.16781155788448068
